Indicator,Reporting Economy,Partner Economy,Product/Sector Code,Product/Sector,Period,Unit,Year,Value
Export,China,World,MAIS,Iron and steel,Annual,Million US dollar,2016,55320.84972
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2019,1195443.574
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2017,1085568.654
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2018,1212091.736
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2014,1071813.328
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2015,1060769.281
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2016,985554.0877
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2010,781074.4781
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2005,352233.9145
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2003,187772.5184
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2004,268260.3051
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2006,456322.622
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2002,126976.0082
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2007,577818.9377
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2008,674065.0048
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2009,591127.5105
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2011,902599.3006
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2012,965288.4516
Export,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2013,1039526.59
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2013,45976.08855
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2014,50900.70026
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2012,43109.5826
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2011,37493.78674
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2015,49451.90837
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2016,48214.2272
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2017,54200.00507
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2018,60657.46029
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2019,59309.41078
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2002,2677.296336
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2003,3571.433504
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2004,6272.042564
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2005,9956.943763
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2006,14409.897
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2010,28036.74944
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2007,23032.48679
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2008,28636.13917
Export,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2009,19852.8829
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2017,599410.5628
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2016,541117.0438
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2018,667702.2026
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2011,496760.5873
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2012,539791.8087
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2015,588437.1752
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2013,593661.2205
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2014,595353.1962
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2019,633216.4313
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2006,287316.303
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2007,347843.1626
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2008,382272.7473
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2010,449340.4841
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2009,346447.8491
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2004,171781.7235
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2005,225963.918
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2003,117939.1386
Export,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2002,75521.5273
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2002,36227.80928
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2003,62506.15194
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2015,192966.176
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2016,174089.7449
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2018,284980.3835
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2017,260855.6334
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2019,199731.0699
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2012,227988.2398
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2013,223797.7708
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2014,225664.8729
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2004,87101.09036
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2005,110695.1677
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2006,134494.18
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2007,165890.3899
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2010,205991.1324
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2011,218460.4533
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2008,176839.1085
Export,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2009,157320.6768
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2005,20412.7697
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2002,7276.92032
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2003,10400.51405
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2004,16183.90053
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2011,69565.0286
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2010,62923.47475
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2009,40328.19185
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2007,35671.74629
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2008,43485.93439
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2006,29209.351
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2012,82335.80714
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2013,117046.481
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2014,93411.9658
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2015,102882.6076
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2016,89453.12373
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2017,100699.1952
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2018,121649.8018
Export,China,World,MAMTOTIC,Integrated circuits and electronic components,Annual,Million US dollar,2019,136765.5405
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2004,68496.73257
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2005,94855.98062
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2006,123612.772
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2002,32016.7977
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2003,45032.47258
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2011,208735.1054
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2010,180425.877
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2009,148798.9805
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2007,146281.0264
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2008,161947.7044
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2012,229467.7618
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2013,252816.9688
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2014,276276.3576
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2015,292588.3915
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2017,237855.7342
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2016,277574.1751
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2019,296719.821
Export,China,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2018,261072.0174
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2002,11183.08275
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2003,16295.2279
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2004,22281.78159
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2005,30195.00109
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2007,59131.13764
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2006,41050.371
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2009,64754.7826
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2010,95671.25979
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2011,118643.4515
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2008,76245.25997
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2015,120655.9572
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2017,118549.354
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2016,106238.07
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2012,118501.8038
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2014,118002.9653
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2019,126097.3395
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2018,133379.4486
Export,China,World,MAMTTE,Transport equipment,Annual,Million US dollar,2013,111502.7417
Export,China,World,MATE,Textiles,Annual,Million US dollar,2011,94410.73384
Export,China,World,MATE,Textiles,Annual,Million US dollar,2010,76871.49746
Export,China,World,MATE,Textiles,Annual,Million US dollar,2012,95450.15953
Export,China,World,MATE,Textiles,Annual,Million US dollar,2013,106577.9506
Export,China,World,MATE,Textiles,Annual,Million US dollar,2015,108934.0589
Export,China,World,MATE,Textiles,Annual,Million US dollar,2014,111664.479
Export,China,World,MATE,Textiles,Annual,Million US dollar,2017,109595.0449
Export,China,World,MATE,Textiles,Annual,Million US dollar,2016,104604.5814
Export,China,World,MATE,Textiles,Annual,Million US dollar,2018,118575.4459
Export,China,World,MATE,Textiles,Annual,Million US dollar,2006,48677.851
Export,China,World,MATE,Textiles,Annual,Million US dollar,2005,41050.17353
Export,China,World,MATE,Textiles,Annual,Million US dollar,2002,20561.98554
Export,China,World,MATE,Textiles,Annual,Million US dollar,2004,33427.9117
Export,China,World,MATE,Textiles,Annual,Million US dollar,2003,26900.17485
Export,China,World,MATE,Textiles,Annual,Million US dollar,2008,65366.58346
Export,China,World,MATE,Textiles,Annual,Million US dollar,2009,59823.50248
Export,China,World,MATE,Textiles,Annual,Million US dollar,2007,56032.16061
Export,China,World,MATE,Textiles,Annual,Million US dollar,2019,119575.0654
Export,China,World,MI,Fuels and mining products,Annual,Million US dollar,2012,56123.76095
Export,China,World,MI,Fuels and mining products,Annual,Million US dollar,2013,59809.89222
Export,China,World,MI,Fuels and mining products,Annual,Million US dollar,2019,78628.83142
Export,China,World,MI,Fuels and mining products,Annual,Million US dollar,2018,79620.48998
Export,China,World,MI,Fuels and mining products,Annual,Million US dollar,2016,50524.08399
Export,China,World,MI,Fuels and mining products,Annual,Million US dollar,2017,62656.6485
Export,China,World,MI,Fuels and mining products,Annual,Million US dollar,2015,54520.8591
Export,China,World,MI,Fuels and mining products,Annual,Million US dollar,2014,63702.73612
Export,China,World,MI,Fuels and mining products,Annual,Million US dollar,2011,59458.65043
Export,China,World,MI,Fuels and mining products,Annual,Million US dollar,2010,48059.89661
Export,China,World,MI,Fuels and mining products,Annual,Million US dollar,2008,55259.50215
